Metagenome sample,Phylum,Class,percent_TPM,ASV sample,18S reads
zr2760_52,Mucoromycota,Mucoromycetes,2.084709948217413e-05,CN18FESPkoa_SC24,0.0
zr2760_64,Mucoromycota,Mucoromycetes,3.0509776271576105e-05,CN18FESPkoa_SC26,0.0
zr2760_79,Mucoromycota,Mucoromycetes,3.1937332841965194e-05,CN18FESPkoa_SC29,0.0
zr2760_59,Mucoromycota,Mucoromycetes,2.2261049558376828e-05,CN18FESPkoa_SC30,0.0
zr2760_48,Mucoromycota,Mucoromycetes,2.524096210753411e-05,CN18FESPkoa_SC31,0.0
zr2760_50,Mucoromycota,Mucoromycetes,3.4280136662384565e-05,CN18FESPkoa_SC32,0.0
zr2760_38,Mucoromycota,Mucoromycetes,3.473102395012131e-05,CN18FESPkoa_SC34,0.0
zr2760_62,Mucoromycota,Mucoromycetes,3.129010823436977e-05,CN18FESPkoa_SC35,0.0
zr2760_53,Mucoromycota,Mucoromycetes,3.0203299684272077e-05,CN18FESPkoa_SC37,0.0
zr2760_49,Mucoromycota,Mucoromycetes,2.9293933144471763e-05,CN18FESPkoa_SC40,0.0
zr2760_31,Mucoromycota,Mucoromycetes,2.914255769836592e-05,CN18FESPkoa_SC41,0.0
zr2760_37,Mucoromycota,Mucoromycetes,3.143933873577873e-05,CN18FESPkoa_SC43,0.0
zr2760_34,Mucoromycota,Mucoromycetes,0.0011468304323885,CN18FESPkoa_SC44,0.0
zr2760_46,Mucoromycota,Mucoromycetes,4.564851936966383e-05,CN18FESPkoa_SC46,0.0
zr2760_18,Mucoromycota,Mucoromycetes,2.42756157665048e-05,CN18FESPkoa_SC47,0.0
zr2760_56,Mucoromycota,Mucoromycetes,2.167697424326464e-05,CN18FESPkoa_SC49,0.0
zr2760_41,Mucoromycota,Mucoromycetes,2.06208882228334e-05,CN18FESPkoa_SC52,0.0
zr2760_35,Mucoromycota,Mucoromycetes,5.913709601785904e-05,CN18FESPkoa_SC53,0.0
zr2760_33,Mucoromycota,Mucoromycetes,2.955324158230484e-05,CN18FESPkoa_SC55,0.0
zr2760_51,Mucoromycota,Mucoromycetes,2.410667157617054e-05,CN18FESPkoa_SC56,0.0
zr2760_39,Mucoromycota,Mucoromycetes,2.485969057232782e-05,CN18FESPkoa_SC57,0.0
zr2760_44,Mucoromycota,Mucoromycetes,2.6011152028882876e-05,CN18FESPkoa_SC58,0.0
zr2760_45,Mucoromycota,Mucoromycetes,3.587305316069486e-05,CN18Fc12_8_eDNA,0.0
zr2760_67,Mucoromycota,Mucoromycetes,4.322219983720136e-05,CN18Fc19_5_eDNA,0.0
zr2760_54,Mucoromycota,Mucoromycetes,2.2814512044379457e-05,CN18Fc21_6_eDNA,0.0
zr2760_63,Mucoromycota,Mucoromycetes,4.0270942679156495e-05,CN18Fc22_6_eDNA,0.0
zr2760_65,Mucoromycota,Mucoromycetes,4.457901635637373e-05,CN18Fc24_6_eDNA,0.0
zr2760_42,Mucoromycota,Mucoromycetes,2.575994145681092e-05,CN18Fc25_5_eDNA,0.0
zr2760_66,Mucoromycota,Mucoromycetes,2.856118164942925e-05,CN18Fc27_4_eDNA,0.0
zr2760_16,Mucoromycota,Mucoromycetes,3.955205445474314e-05,CN18Fc29_6_eDNA,0.0
zr2760_28,Mucoromycota,Mucoromycetes,3.752425256951555e-05,CN18Fc30_4_eDNA,0.0
zr2760_58,Mucoromycota,Mucoromycetes,2.47934902003323e-05,CN18Fc32_4_eDNA,0.0
zr2760_40,Mucoromycota,Mucoromycetes,2.198164975984336e-05,CN18Fc33_5_eDNA,0.0
zr2760_36,Mucoromycota,Mucoromycetes,3.482511781596236e-05,CN18Fc35_5_eDNA,0.0
zr2760_47,Mucoromycota,Mucoromycetes,3.835460887975085e-05,CN18Fc36_6_eDNA,0.0
zr2760_60,Mucoromycota,Mucoromycetes,2.815077715498948e-05,CN18Fc38_5_eDNA,0.0
zr2760_68,Mucoromycota,Mucoromycetes,3.1746811330602844e-05,CN18Fc40_6_eDNA,0.0
zr2760_57,Mucoromycota,Mucoromycetes,2.8864443205911347e-05,CN18Fc41_6_eDNA,0.0
zr2760_55,Mucoromycota,Mucoromycetes,2.484144839565579e-05,CN18Fc43_5_eDNA,0.0
zr2760_32,Mucoromycota,Mucoromycetes,3.2842833205618644e-05,CN18Fc44_8_eDNA,0.0
zr2760_76,Mucoromycota,Mucoromycetes,4.033186077944363e-05,CN18Fc46_8_eDNA,0.0
zr2760_69,Mucoromycota,Mucoromycetes,4.685873326698116e-05,CN18Fc47_6_eDNA,0.0
zr2760_75,Mucoromycota,Mucoromycetes,3.609556727550461e-05,CN18Fc49_6_eDNA,0.0
zr2760_71,Mucoromycota,Mucoromycetes,3.981658000012727e-05,CN18Fc51_5_eDNA,0.0
zr2760_61,Mucoromycota,Mucoromycetes,3.367325943702792e-05,CN18SESPkoa_SC36,0.0
zr2760_25,Mucoromycota,Mucoromycetes,3.986546883569447e-05,CN18SESPkoa_SC37,0.0
zr2760_73,Mucoromycota,Mucoromycetes,4.717769833096432e-05,CN18SESPkoa_SC39,0.0
zr2760_17,Mucoromycota,Mucoromycetes,4.480365386442642e-05,CN18SESPkoa_SC40,0.0
zr2760_74,Mucoromycota,Mucoromycetes,2.4436681040737803e-05,CN18SESPkoa_SC41,0.0
zr2760_78,Mucoromycota,Mucoromycetes,4.1632592131007947e-05,CN18SESPkoa_SC44,0.0
zr2760_23,Mucoromycota,Mucoromycetes,3.6934036195019566e-05,CN18SESPkoa_SC45,0.0
zr2760_10,Mucoromycota,Mucoromycetes,4.58173248752016e-05,CN18SESPkoa_SC47,0.0
zr2760_12,Mucoromycota,Mucoromycetes,4.04589079808707e-05,CN18SESPkoa_SC49,0.0
zr2760_30,Mucoromycota,Mucoromycetes,4.958668089779933e-05,CN18Sc09_2_eDNA,0.0
zr2760_24,Mucoromycota,Mucoromycetes,4.470755055883685e-05,CN18Sc10_2_eDNA,0.0
zr2760_27,Mucoromycota,Mucoromycetes,3.268845273826256e-05,CN18Sc14_2_eDNA,0.0
zr2760_26,Mucoromycota,Mucoromycetes,3.500476502316079e-05,CN18Sc14_8_eDNA,0.0
zr2760_20,Mucoromycota,Mucoromycetes,4.979996925133372e-05,CN18Sc15_2_eDNA,0.0
zr2760_77,Mucoromycota,Mucoromycetes,3.840866634379313e-05,CN18Sc15_8_eDNA,0.0
zr2760_29,Mucoromycota,Mucoromycetes,3.700550535632947e-05,CN18Sc18_2_eDNA,0.0
zr2760_43,Mucoromycota,Mucoromycetes,4.314070049787229e-05,CN18Sc18_8_eDNA,0.0
zr2760_21,Mucoromycota,Mucoromycetes,4.118080386643781e-05,CN18Sc27_2_eDNA,0.0
zr2760_70,Mucoromycota,Mucoromycetes,3.36787055812668e-05,CN18Sc27_8_eDNA,0.0
1903buk1_0m-2,Mucoromycota,Mucoromycetes,7.478156359087918e-05,CN19_Buck1_SN_0m_2,0.0
1903buk2_0m-1,Mucoromycota,Mucoromycetes,0.0001153658236917,CN19_Buck2_SN_0m_1,0.0
1903buk2_0m-2,Mucoromycota,Mucoromycetes,3.2374827000164624e-05,CN19_Buck2_SN_0m_2,0.0
1903buk3_0m-1,Mucoromycota,Mucoromycetes,2.6330150059631727e-05,CN19_Buck3_SN_0m_1,0.0
1903buk4_0m-2,Mucoromycota,Mucoromycetes,0.0001764699875471,CN19_Buck4_SM_Night_0m_2,0.0
1903_buk5-1,Mucoromycota,Mucoromycetes,3.664290301920373e-05,CN19_Buck5_0m_1,0.0
1903_buk5-2,Mucoromycota,Mucoromycetes,4.220104787128087e-05,CN19_Buck5_0m_2,0.0
1903_buk6-1,Mucoromycota,Mucoromycetes,2.0189305318453404e-05,CN19_Buck6_Dav_Night_0m_1,0.0
1903_buk6-2,Mucoromycota,Mucoromycetes,5.548871395407426e-05,CN19_Buck6_Dav_Night_0m_2,0.0
Las19c138_100m-1,Mucoromycota,Mucoromycetes,6.936183913683805e-05,CN19_Nisk_Dav_Dawn_100m_1,0.0
Las19c138_100m-2,Mucoromycota,Mucoromycetes,6.051105226856683e-05,CN19_Nisk_Dav_Dawn_100m_2,0.0
Las19c138_27m-1,Mucoromycota,Mucoromycetes,5.9885827671293854e-05,CN19_Nisk_Dav_Dawn_27m_1,0.0
Las19c138_5m-1,Mucoromycota,Mucoromycetes,4.572477719505916e-05,CN19_Nisk_Dav_Dawn_5m_1,0.0
Las19c138_5m-2,Mucoromycota,Mucoromycetes,4.243428918698417e-05,CN19_Nisk_Dav_Dawn_5m_2,0.0
Las19c135_13m-1,Mucoromycota,Mucoromycetes,4.9567994250237454e-05,CN19_Nisk_Dav_Dusk_13m_1,0.0
Las19c135_13m-3,Mucoromycota,Mucoromycetes,6.200637801711012e-05,CN19_Nisk_Dav_Dusk_13m_3,0.0
Las19c135_5m-1,Mucoromycota,Mucoromycetes,4.862353927525805e-05,CN19_Nisk_Dav_Dusk_5m_1,0.0
Las19c135_5m-2,Mucoromycota,Mucoromycetes,3.424168946712893e-05,CN19_Nisk_Dav_Dusk_5m_2,0.0
Las19c135_70m-1,Mucoromycota,Mucoromycetes,4.6258176549264144e-05,CN19_Nisk_Dav_Dusk_70m_1,0.0
Las19c135_70m-2,Mucoromycota,Mucoromycetes,5.980825156974322e-05,CN19_Nisk_Dav_Dusk_70m_2,0.0
Las19c135_70m-3,Mucoromycota,Mucoromycetes,4.3625866986577375e-05,CN19_Nisk_Dav_Dusk_70m_3,0.0
1903c134_12m-1,Mucoromycota,Mucoromycetes,3.673737285636108e-05,CN19_Nisk_Dav_Predusk_12m_1,0.0
1903c144_13m-1,Mucoromycota,Mucoromycetes,4.821300435992483e-05,CN19_Nisk_Far_13m_1,0.0
1903c144_13m-2,Mucoromycota,Mucoromycetes,3.554468190568222e-05,CN19_Nisk_Far_13m_2,0.0
1903c144_5m-1,Mucoromycota,Mucoromycetes,5.023213571951796e-05,CN19_Nisk_Far_5m_1,0.0
1903c144_5m-2,Mucoromycota,Mucoromycetes,5.086218573116349e-05,CN19_Nisk_Far_5m_2,0.0
1903c144_60m-1,Mucoromycota,Mucoromycetes,5.483494499124757e-05,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-2,Mucoromycota,Mucoromycetes,6.331358482608674e-05,CN19_Nisk_Far_60m_2,0.0
1903c144_60m-3,Mucoromycota,Mucoromycetes,6.196140958803875e-05,CN19_Nisk_Far_60m_3,0.0
1903c129_100m-1,Mucoromycota,Mucoromycetes,5.376071890446728e-05,CN19_Nisk_MO_Dawn_100m_1,0.0
1903c129_100m-2,Mucoromycota,Mucoromycetes,5.462705835458033e-05,CN19_Nisk_MO_Dawn_100m_2,0.0
1903c129_100m-3,Mucoromycota,Mucoromycetes,5.874425136018389e-05,CN19_Nisk_MO_Dawn_100m_3,0.0
1903c129_26m-1,Mucoromycota,Mucoromycetes,4.944546255470077e-05,CN19_Nisk_MO_Dawn_26m_1,0.0
1903c129_26m-2,Mucoromycota,Mucoromycetes,7.238925809638988e-05,CN19_Nisk_MO_Dawn_26m_2,0.0
1903c129_5m-1,Mucoromycota,Mucoromycetes,4.660359268647247e-05,CN19_Nisk_MO_Dawn_5m_1,0.0
1903c129_5m-2,Mucoromycota,Mucoromycetes,4.734177484259485e-05,CN19_Nisk_MO_Dawn_5m_2,0.0
1903c127_100m-2,Mucoromycota,Mucoromycetes,4.866057502527404e-05,CN19_Nisk_MO_Night_100m_2,0.0
1903c127_100m-3,Mucoromycota,Mucoromycetes,6.560025544287513e-05,CN19_Nisk_MO_Night_100m_3,0.0
1903c127_5m-1,Mucoromycota,Mucoromycetes,3.174490774371176e-05,CN19_Nisk_MO_Night_5m_1,0.0
1903c127_5m-2,Mucoromycota,Mucoromycetes,5.354028816317923e-05,CN19_Nisk_MO_Night_5m_2,0.0
1903c127_7m-1,Mucoromycota,Mucoromycetes,2.6564832160964643e-05,CN19_Nisk_MO_Night_7m_1,0.0
1903c126_100m-1,Mucoromycota,Mucoromycetes,5.590319113665523e-05,CN19_Nisk_PB_Dawn_100m_1,0.0
1903c126_100m-2,Mucoromycota,Mucoromycetes,6.407165702848867e-05,CN19_Nisk_PB_Dawn_100m_2,0.0
1903c126_100m-3,Mucoromycota,Mucoromycetes,5.472785660412884e-05,CN19_Nisk_PB_Dawn_100m_3,0.0
1903c126_45m-1,Mucoromycota,Mucoromycetes,5.3602738825469824e-05,CN19_Nisk_PB_Dawn_45m_1,0.0
1903c126_45m-2,Mucoromycota,Mucoromycetes,5.3116295124228e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_5m-1,Mucoromycota,Mucoromycetes,5.21506836839608e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-2,Mucoromycota,Mucoromycetes,4.491137165523779e-05,CN19_Nisk_PB_Dawn_5m_2,0.0
1903c122_100m-1,Mucoromycota,Mucoromycetes,6.621723139279011e-05,CN19_Nisk_PB_Day_100m_1,0.0
1903c122_100m-2,Mucoromycota,Mucoromycetes,5.2560199785479615e-05,CN19_Nisk_PB_Day_100m_2,0.0
1903c122_100m-3,Mucoromycota,Mucoromycetes,6.394435251542821e-05,CN19_Nisk_PB_Day_100m_3,0.0
1903c122_28m-1,Mucoromycota,Mucoromycetes,4.9168543524128185e-05,CN19_Nisk_PB_Day_28m_1,0.0
1903c122_28m-2,Mucoromycota,Mucoromycetes,6.60024798144627e-05,CN19_Nisk_PB_Day_28m_2,0.0
1903c122_5m-1,Mucoromycota,Mucoromycetes,6.59472384981634e-05,CN19_Nisk_PB_Day_5m_1,0.0
1903c122_5m-2,Mucoromycota,Mucoromycetes,5.128979192446131e-05,CN19_Nisk_PB_Day_5m_2,0.0
1903c123_10m-1,Mucoromycota,Mucoromycetes,5.869555374103723e-05,CN19_Nisk_PB_Dusk_10m_1,0.0
1903c123_10m-2,Mucoromycota,Mucoromycetes,5.559233585629957e-05,CN19_Nisk_PB_Dusk_10m_2,0.0
1903c123_5m-2,Mucoromycota,Mucoromycetes,6.923714679330393e-05,CN19_Nisk_PB_Dusk_5m_2,0.0
1903c123_70m-1,Mucoromycota,Mucoromycetes,6.38576849378793e-05,CN19_Nisk_PB_Dusk_70m_1,0.0
1903c123_70m-2,Mucoromycota,Mucoromycetes,5.9801015987213376e-05,CN19_Nisk_PB_Dusk_70m_2,0.0
1903c123_70m-3,Mucoromycota,Mucoromycetes,4.4672991961487095e-05,CN19_Nisk_PB_Dusk_70m_3,0.0
1903c124_100m-2,Mucoromycota,Mucoromycetes,5.917039208341186e-05,CN19_Nisk_PB_Night_100m_2,0.0
1903c124_100m-3,Mucoromycota,Mucoromycetes,4.777932482195844e-05,CN19_Nisk_PB_Night_100m_3,0.0
1903c124_15m-1,Mucoromycota,Mucoromycetes,4.453423138785272e-05,CN19_Nisk_PB_Night_15m_1,0.0
1903c124_15m-2,Mucoromycota,Mucoromycetes,5.965906662957068e-05,CN19_Nisk_PB_Night_15m_2,0.0
1903c124_5m-1,Mucoromycota,Mucoromycetes,4.5817151439261446e-05,CN19_Nisk_PB_Night_5m_1,0.0
1903c124_5m-2,Mucoromycota,Mucoromycetes,2.4558264189559987e-05,CN19_Nisk_PB_Night_5m_2,0.0
1903c111_100m-1,Mucoromycota,Mucoromycetes,5.3181599877460536e-05,CN19_Nisk_PS_Dawn_100m_1,0.0
1903c111_100m-2,Mucoromycota,Mucoromycetes,7.920064495883524e-05,CN19_Nisk_PS_Dawn_100m_2,0.0
1903c111_100m-3,Mucoromycota,Mucoromycetes,7.226720100314164e-05,CN19_Nisk_PS_Dawn_100m_3,0.0
1903c111_10m-1,Mucoromycota,Mucoromycetes,4.1323972731789374e-05,CN19_Nisk_PS_Dawn_10m_1,0.0
1903c111_10m-2,Mucoromycota,Mucoromycetes,5.113162420747055e-05,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_5m-1,Mucoromycota,Mucoromycetes,3.4237579523968166e-05,CN19_Nisk_PS_Dawn_5m_1,0.0
Las19c107_10m-1,Mucoromycota,Mucoromycetes,3.3709472242594305e-05,CN19_Nisk_PS_Dusk_10m_1,0.0
Las19c107_10m-2,Mucoromycota,Mucoromycetes,5.784430451404831e-05,CN19_Nisk_PS_Dusk_10m_2,0.0
Las19c107_5m-1,Mucoromycota,Mucoromycetes,3.491706504407253e-05,CN19_Nisk_PS_Dusk_5m_1,0.0
Las19c107_5m-2,Mucoromycota,Mucoromycetes,4.111696338419584e-05,CN19_Nisk_PS_Dusk_5m_2,0.0
Las19c107_75m-1,Mucoromycota,Mucoromycetes,4.624448930453555e-05,CN19_Nisk_PS_Dusk_75m_1,0.0
Las19c107_75m-2,Mucoromycota,Mucoromycetes,4.783580366748605e-05,CN19_Nisk_PS_Dusk_75m_2,0.0
Las19c107_75m-3,Mucoromycota,Mucoromycetes,4.636648954745087e-05,CN19_Nisk_PS_Dusk_75m_3,0.0
1903c119_100m-1,Mucoromycota,Mucoromycetes,6.538165075897156e-05,CN19_Nisk_SM_Dawn_100m_1,0.0
1903c119_100m-2,Mucoromycota,Mucoromycetes,6.108445883776334e-05,CN19_Nisk_SM_Dawn_100m_2,0.0
1903c119_100m-3,Mucoromycota,Mucoromycetes,4.574131459221484e-05,CN19_Nisk_SM_Dawn_100m_3,0.0
1903c119_11m-1,Mucoromycota,Mucoromycetes,4.003184380852572e-05,CN19_Nisk_SM_Dawn_11m_1,0.0
1903c119_11m-2,Mucoromycota,Mucoromycetes,5.539432784078836e-05,CN19_Nisk_SM_Dawn_11m_2,0.0
1903c119_5m-2,Mucoromycota,Mucoromycetes,4.505694536129018e-05,CN19_Nisk_SM_Dawn_5m_1,0.0
1903c114_100m-1,Mucoromycota,Mucoromycetes,6.795732298982504e-05,CN19_Nisk_SM_Day_100m_1,0.0
1903c114_100m-2,Mucoromycota,Mucoromycetes,4.424499856332746e-05,CN19_Nisk_SM_Day_100m_2,0.0
1903c114_100m-3,Mucoromycota,Mucoromycetes,6.8345506968965e-05,CN19_Nisk_SM_Day_100m_3,0.0
1903c114_10m-1,Mucoromycota,Mucoromycetes,6.911961415199835e-05,CN19_Nisk_SM_Day_10m_1,0.0
1903c114_10m-2,Mucoromycota,Mucoromycetes,2.073757168515689e-05,CN19_Nisk_SM_Day_10m_2,0.0
1903c117_100m-1,Mucoromycota,Mucoromycetes,4.175088209158326e-05,CN19_Nisk_SM_Dusk_100m_1,0.0
1903c117_100m-2,Mucoromycota,Mucoromycetes,6.94109347990547e-05,CN19_Nisk_SM_Dusk_100m_2,0.0
1903c117_100m-3,Mucoromycota,Mucoromycetes,6.577920521449786e-05,CN19_Nisk_SM_Dusk_100m_3,0.0
1903c117_50m-1,Mucoromycota,Mucoromycetes,4.995351253008492e-05,CN19_Nisk_SM_Dusk_50m_1,0.0
1903c117_50m-2,Mucoromycota,Mucoromycetes,3.213948885876308e-05,CN19_Nisk_SM_Dusk_50m_2,0.0
1903c117_5m-1,Mucoromycota,Mucoromycetes,4.952927134241528e-05,CN19_Nisk_SM_Dusk_5m_1,0.0
1903c118_100m-1,Mucoromycota,Mucoromycetes,8.624106575158215e-05,CN19_Nisk_SM_Night_100m_1,0.0
1903c118_100m-2,Mucoromycota,Mucoromycetes,5.529942319875948e-05,CN19_Nisk_SM_Night_100m_2,0.0
1903c118_23m-1,Mucoromycota,Mucoromycetes,5.303830041293891e-05,CN19_Nisk_SM_Night_23m_1,0.0
1903c118_5m-1,Mucoromycota,Mucoromycetes,1.982825873509406e-05,CN19_Nisk_SM_Night_5m_1,0.0
1903c118_5m-2,Mucoromycota,Mucoromycetes,5.1768178036654887e-05,CN19_Nisk_SM_Night_5m_2,0.0
D0057A,Mucoromycota,Mucoromycetes,3.3682415942411055e-05,Lasker18Sc122_17_D0057,0.0
D0058A,Mucoromycota,Mucoromycetes,2.4933331643163205e-05,Lasker18Sc122_19_D0058,0.0
D0052A,Mucoromycota,Mucoromycetes,4.4028797119775534e-05,Lasker18Sc122_3_D0052,0.0
D0053A,Mucoromycota,Mucoromycetes,3.453069576044416e-05,Lasker18Sc122_5_D0053,0.0
D0068A,Mucoromycota,Mucoromycetes,3.215862337524614e-05,Lasker18Sc123_17_D0068,0.0
D0069A,Mucoromycota,Mucoromycetes,6.754320443527815e-05,Lasker18Sc123_19_D0069,0.0
D0063A,Mucoromycota,Mucoromycetes,3.749384927742645e-05,Lasker18Sc123_3_D0063,0.0
D0064A,Mucoromycota,Mucoromycetes,4.2028688694367686e-05,Lasker18Sc123_5_D0064,0.0
D0079A,Mucoromycota,Mucoromycetes,3.501067321308292e-05,Lasker18Sc124_19_D0079,0.0
D0073A,Mucoromycota,Mucoromycetes,4.588734032551337e-05,Lasker18Sc124_3_D0073,0.0
D0074A,Mucoromycota,Mucoromycetes,3.315250385692311e-05,Lasker18Sc124_5_D0074,0.0
D0090A,Mucoromycota,Mucoromycetes,3.5646352657902e-05,Lasker18Sc126_17_D0090,0.0
D0085A,Mucoromycota,Mucoromycetes,3.980780417938412e-05,Lasker18Sc126_3_D0085,0.0
D0086A,Mucoromycota,Mucoromycetes,5.246596293204876e-05,Lasker18Sc126_5_D0086,0.0
D0100A,Mucoromycota,Mucoromycetes,4.536718752322611e-05,Lasker18Sc127_17_D0100,5.141652527122217e-05
D0101A,Mucoromycota,Mucoromycetes,3.38121748526789e-05,Lasker18Sc127_19_D0101,0.0
D0095A,Mucoromycota,Mucoromycetes,5.15729704341432e-05,Lasker18Sc127_3_D0095,0.0
D0096A,Mucoromycota,Mucoromycetes,5.479712118534085e-05,Lasker18Sc127_5_D0096,0.0
D0110A,Mucoromycota,Mucoromycetes,3.1453467911986574e-05,Lasker18Sc128_16_D0110,0.0
D0111A,Mucoromycota,Mucoromycetes,2.2506881497240023e-05,Lasker18Sc128_19_D0111,0.0
D0105A,Mucoromycota,Mucoromycetes,3.91150333677525e-05,Lasker18Sc128_3_D0105,0.0
D0107A,Mucoromycota,Mucoromycetes,3.811761029942947e-05,Lasker18Sc128_7_D0107,0.0
D0121A,Mucoromycota,Mucoromycetes,3.1398618198661167e-05,Lasker18Sc129_17_D0121,0.0
D0122A,Mucoromycota,Mucoromycetes,2.862211129988344e-05,Lasker18Sc129_19_D0122,0.0
D0116A,Mucoromycota,Mucoromycetes,4.390523068975511e-05,Lasker18Sc129_3_D0116,0.0
D0117A,Mucoromycota,Mucoromycetes,4.662192815188828e-05,Lasker18Sc129_5_D0117,0.0
D0132A,Mucoromycota,Mucoromycetes,4.174757184556353e-05,Lasker18Sc130_17_D0132,0.0
D0133A,Mucoromycota,Mucoromycetes,4.763545542678356e-05,Lasker18Sc130_19_D0133,0.0
D0127A,Mucoromycota,Mucoromycetes,4.66039332115494e-05,Lasker18Sc130_3_D0127,0.0
D0128A,Mucoromycota,Mucoromycetes,3.716945155395269e-05,Lasker18Sc130_5_D0128,0.0
D0142A,Mucoromycota,Mucoromycetes,4.504949176613779e-05,Lasker18Sc132_17_D0142,0.0
D0143A,Mucoromycota,Mucoromycetes,3.6396166333805536e-05,Lasker18Sc132_19_D0143,0.0
D0137A,Mucoromycota,Mucoromycetes,3.777960542552257e-05,Lasker18Sc132_3_D0137,0.0
D0138A,Mucoromycota,Mucoromycetes,3.725096346876007e-05,Lasker18Sc132_5_D0138,0.0
D0152A,Mucoromycota,Mucoromycetes,3.3488980381034454e-05,Lasker18Sc133_17_D0152,0.0
D0153A,Mucoromycota,Mucoromycetes,2.935922806140725e-05,Lasker18Sc133_19_D0153,0.0
D0147A,Mucoromycota,Mucoromycetes,4.0924871713184665e-05,Lasker18Sc133_3_D0147,0.0
D0148A,Mucoromycota,Mucoromycetes,3.281026285866071e-05,Lasker18Sc133_5_D0148,0.0
D0163A,Mucoromycota,Mucoromycetes,2.994327728805926e-05,Lasker18Sc134_17_D0163,0.0
D0164A,Mucoromycota,Mucoromycetes,2.815554147376649e-05,Lasker18Sc134_19_D0164,0.0
D0158A,Mucoromycota,Mucoromycetes,3.877747517079013e-05,Lasker18Sc134_3_D0158,0.0
D0159A,Mucoromycota,Mucoromycetes,4.637530031317423e-05,Lasker18Sc134_5_D0159,0.0
D0173A,Mucoromycota,Mucoromycetes,0.0001358737567727,Lasker18Sc135_17_D0173,0.0
D0174A,Mucoromycota,Mucoromycetes,7.159437246855604e-05,Lasker18Sc135_19_D0174,0.0
D0275A,Mucoromycota,Mucoromycetes,5.707819374216866e-05,Lasker18Sc158_17_D0275,0.0
D0276A,Mucoromycota,Mucoromycetes,2.5111192185446472e-05,Lasker18Sc158_19_D0276,0.0
D0270A,Mucoromycota,Mucoromycetes,3.090185850654715e-05,Lasker18Sc158_3_D0270,0.0
D0271A,Mucoromycota,Mucoromycetes,4.409890648161643e-05,Lasker18Sc158_5_D0271,0.0
zr2760_52,Mucoromycota,Umbelopsidomycetes,5.532528900961043e-07,CN18FESPkoa_SC24,0.0
zr2760_64,Mucoromycota,Umbelopsidomycetes,1.5084211076001248e-06,CN18FESPkoa_SC26,0.0
zr2760_79,Mucoromycota,Umbelopsidomycetes,1.4705502212681962e-06,CN18FESPkoa_SC29,0.0
zr2760_59,Mucoromycota,Umbelopsidomycetes,1.2229831207902827e-06,CN18FESPkoa_SC30,0.0
zr2760_50,Mucoromycota,Umbelopsidomycetes,1.5008266836706062e-06,CN18FESPkoa_SC32,0.0
zr2760_38,Mucoromycota,Umbelopsidomycetes,9.22296921462765e-07,CN18FESPkoa_SC34,0.0
zr2760_62,Mucoromycota,Umbelopsidomycetes,7.793941806060456e-07,CN18FESPkoa_SC35,0.0
zr2760_49,Mucoromycota,Umbelopsidomycetes,1.4219693577331843e-06,CN18FESPkoa_SC40,0.0
zr2760_31,Mucoromycota,Umbelopsidomycetes,1.6620896924168642e-07,CN18FESPkoa_SC41,0.0
zr2760_37,Mucoromycota,Umbelopsidomycetes,1.0391038710879812e-06,CN18FESPkoa_SC43,0.0
zr2760_46,Mucoromycota,Umbelopsidomycetes,1.3588304251985288e-06,CN18FESPkoa_SC46,0.0
zr2760_18,Mucoromycota,Umbelopsidomycetes,9.581574834031047e-07,CN18FESPkoa_SC47,0.0
zr2760_56,Mucoromycota,Umbelopsidomycetes,7.022141708831191e-07,CN18FESPkoa_SC49,0.0
zr2760_41,Mucoromycota,Umbelopsidomycetes,8.139200882042766e-07,CN18FESPkoa_SC52,0.0
zr2760_35,Mucoromycota,Umbelopsidomycetes,6.743263527736231e-07,CN18FESPkoa_SC53,0.0
zr2760_51,Mucoromycota,Umbelopsidomycetes,3.477372015617957e-07,CN18FESPkoa_SC56,0.0
zr2760_44,Mucoromycota,Umbelopsidomycetes,5.658944088979847e-07,CN18FESPkoa_SC58,0.0
zr2760_45,Mucoromycota,Umbelopsidomycetes,1.2160364083776543e-06,CN18Fc12_8_eDNA,0.0
zr2760_67,Mucoromycota,Umbelopsidomycetes,6.983067171531525e-07,CN18Fc19_5_eDNA,0.0
zr2760_63,Mucoromycota,Umbelopsidomycetes,9.164152178826644e-07,CN18Fc22_6_eDNA,0.0
zr2760_65,Mucoromycota,Umbelopsidomycetes,4.037267371907636e-06,CN18Fc24_6_eDNA,0.0
zr2760_42,Mucoromycota,Umbelopsidomycetes,3.487520335713108e-07,CN18Fc25_5_eDNA,0.0
zr2760_66,Mucoromycota,Umbelopsidomycetes,4.338552671881376e-07,CN18Fc27_4_eDNA,0.0
zr2760_16,Mucoromycota,Umbelopsidomycetes,1.5574849369418552e-06,CN18Fc29_6_eDNA,0.0
zr2760_28,Mucoromycota,Umbelopsidomycetes,4.544391180203082e-07,CN18Fc30_4_eDNA,0.0
zr2760_58,Mucoromycota,Umbelopsidomycetes,5.404694254862411e-07,CN18Fc32_4_eDNA,0.0
zr2760_40,Mucoromycota,Umbelopsidomycetes,9.540534153712128e-07,CN18Fc33_5_eDNA,0.0
