Phylum,Class,18S sample,18S reads
Developea,Developea,Lasker18Sc124_17_D0078,0
Developea,Developea,Lasker18Sc124_19_D0079,0
Developea,Developea,Lasker18Sc124_3_D0073,0
Developea,Developea,Lasker18Sc124_5_D0074,0
Developea,Developea,Lasker18Sc126_17_D0090,0
Developea,Developea,Lasker18Sc126_3_D0085,5.70E-05
Developea,Developea,Lasker18Sc126_5_D0086,0
Developea,Developea,Lasker18Sc127_17_D0100,0
Developea,Developea,Lasker18Sc127_19_D0101,0
Developea,Developea,Lasker18Sc127_3_D0095,0
Developea,Developea,Lasker18Sc127_5_D0096,0
Developea,Developea,Lasker18Sc128_16_D0110,0
Developea,Developea,Lasker18Sc128_19_D0111,0
Developea,Developea,Lasker18Sc128_3_D0105,0
Developea,Developea,Lasker18Sc128_7_D0107,1.26E-05
Developea,Developea,Lasker18Sc129_17_D0121,0
Developea,Developea,Lasker18Sc129_19_D0122,0
Developea,Developea,Lasker18Sc129_3_D0116,0
Developea,Developea,Lasker18Sc129_5_D0117,0
Developea,Developea,Lasker18Sc130_17_D0132,0
Developea,Developea,Lasker18Sc130_19_D0133,0
Developea,Developea,Lasker18Sc130_3_D0127,0.000120748
Developea,Developea,Lasker18Sc130_5_D0128,0.000125112
Developea,Developea,Lasker18Sc132_17_D0142,0
Developea,Developea,Lasker18Sc132_19_D0143,0
Developea,Developea,Lasker18Sc132_3_D0137,0.00026959
Developea,Developea,Lasker18Sc132_5_D0138,0.000289834
Developea,Developea,Lasker18Sc133_17_D0152,0
Developea,Developea,Lasker18Sc133_19_D0153,0
Developea,Developea,Lasker18Sc133_3_D0147,1.33E-05
Developea,Developea,Lasker18Sc133_5_D0148,4.92E-05
Developea,Developea,Lasker18Sc134_17_D0163,0
Developea,Developea,Lasker18Sc134_19_D0164,0
Developea,Developea,Lasker18Sc134_3_D0158,0
Developea,Developea,Lasker18Sc134_5_D0159,2.93E-05
Developea,Developea,Lasker18Sc135_17_D0173,1.47E-05
Developea,Developea,Lasker18Sc135_19_D0174,0
Developea,Developea,Lasker18Sc158_17_D0275,2.12E-05
Developea,Developea,Lasker18Sc158_19_D0276,0
Developea,Developea,Lasker18Sc158_3_D0270,0.000259093
Developea,Developea,Lasker18Sc158_5_D0271,0.000134762
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC24,0.000951063
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC26,0.000746674
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC29,0.000484458
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC30,0.000599172
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC31,0.001268998
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC32,0.000789291
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC34,0.000418796
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC35,0.001426236
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC37,0.000507863
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC40,0.000358345
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC41,0.00103228
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC43,0.001372616
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC44,0.001415714
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC46,0.000927109
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC47,0.001265759
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC49,0.000918544
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC52,0.001152643
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC53,0.001188501
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC55,0.001130822
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC56,0.001961848
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC57,0.00115361
Dictyochophyceae,Dictyochophyceae,CN18FESPkoa_SC58,0.002258592
Dictyochophyceae,Dictyochophyceae,CN18Fc12_8_eDNA,0.000978109
Dictyochophyceae,Dictyochophyceae,CN18Fc19_5_eDNA,0.000468582
Dictyochophyceae,Dictyochophyceae,CN18Fc21_6_eDNA,0.00085181
Dictyochophyceae,Dictyochophyceae,CN18Fc22_6_eDNA,0.001592543
Dictyochophyceae,Dictyochophyceae,CN18Fc24_6_eDNA,0.000524301
Dictyochophyceae,Dictyochophyceae,CN18Fc25_5_eDNA,0.000492461
Dictyochophyceae,Dictyochophyceae,CN18Fc27_4_eDNA,0.000851222
Dictyochophyceae,Dictyochophyceae,CN18Fc29_6_eDNA,0.000882803
Dictyochophyceae,Dictyochophyceae,CN18Fc30_4_eDNA,0.001203949
Dictyochophyceae,Dictyochophyceae,CN18Fc32_4_eDNA,0.000616751
Dictyochophyceae,Dictyochophyceae,CN18Fc33_5_eDNA,0.001521105
Dictyochophyceae,Dictyochophyceae,CN18Fc35_5_eDNA,0.000873553
Dictyochophyceae,Dictyochophyceae,CN18Fc36_6_eDNA,0.000316487
Dictyochophyceae,Dictyochophyceae,CN18Fc38_5_eDNA,0.000724585
Dictyochophyceae,Dictyochophyceae,CN18Fc40_6_eDNA,0.000617347
Dictyochophyceae,Dictyochophyceae,CN18Fc41_6_eDNA,0.000854475
Dictyochophyceae,Dictyochophyceae,CN18Fc43_5_eDNA,0.001084672
Dictyochophyceae,Dictyochophyceae,CN18Fc44_8_eDNA,0.000733506
Dictyochophyceae,Dictyochophyceae,CN18Fc46_8_eDNA,5.98E-05
Dictyochophyceae,Dictyochophyceae,CN18Fc47_6_eDNA,0.000436281
Dictyochophyceae,Dictyochophyceae,CN18Fc49_6_eDNA,0.000488998
Dictyochophyceae,Dictyochophyceae,CN18Fc51_5_eDNA,0.001570852
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC36,0.000406411
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC37,0.003738318
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC39,4.95E-05
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC40,0.003529187
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC41,0.001719241
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC44,0.001367442
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC45,0.003115265
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC47,0.004376059
Dictyochophyceae,Dictyochophyceae,CN18SESPkoa_SC49,0.001946193
Dictyochophyceae,Dictyochophyceae,CN18Sc09_2_eDNA,0.002965387
Dictyochophyceae,Dictyochophyceae,CN18Sc10_2_eDNA,0.003265703
Dictyochophyceae,Dictyochophyceae,CN18Sc14_2_eDNA,0.003291048
Dictyochophyceae,Dictyochophyceae,CN18Sc14_8_eDNA,0.001973476
Dictyochophyceae,Dictyochophyceae,CN18Sc15_2_eDNA,0.003169344
Dictyochophyceae,Dictyochophyceae,CN18Sc15_8_eDNA,0.001367366
Dictyochophyceae,Dictyochophyceae,CN18Sc18_2_eDNA,0.002152505
Dictyochophyceae,Dictyochophyceae,CN18Sc18_8_eDNA,0.000459348
Dictyochophyceae,Dictyochophyceae,CN18Sc27_2_eDNA,0.002070783
Dictyochophyceae,Dictyochophyceae,CN18Sc27_8_eDNA,0.001078749
Dictyochophyceae,Dictyochophyceae,CN19_Buck1_SN_0m_1,0.002234035
Dictyochophyceae,Dictyochophyceae,CN19_Buck1_SN_0m_2,0.004527046
Dictyochophyceae,Dictyochophyceae,CN19_Buck2_SN_0m_1,0.006103442
Dictyochophyceae,Dictyochophyceae,CN19_Buck2_SN_0m_2,0.002971876
Dictyochophyceae,Dictyochophyceae,CN19_Buck3_SN_0m_1,0.00496656
Dictyochophyceae,Dictyochophyceae,CN19_Buck4_SM_Night_0m_1,0.001351937
Dictyochophyceae,Dictyochophyceae,CN19_Buck4_SM_Night_0m_2,0.001139103
Dictyochophyceae,Dictyochophyceae,CN19_Buck5_0m_1,0.005236116
Dictyochophyceae,Dictyochophyceae,CN19_Buck5_0m_2,0.004415599
Dictyochophyceae,Dictyochophyceae,CN19_Buck6_Dav_Night_0m_1,0.001053892
Dictyochophyceae,Dictyochophyceae,CN19_Buck6_Dav_Night_0m_2,0.000666239
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_100m_1,8.34E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_100m_2,5.96E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_100m_3,0
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_27m_1,0.0036735
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_27m_2,3.47E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_5m_1,0.004009559
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dawn_5m_2,0.003695263
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_13m_1,0.000419567
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_13m_3,0.000293927
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_5m_1,0.000402069
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_5m_2,0.000697388
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_70m_1,4.18E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_70m_2,9.47E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Dusk_70m_3,0.000179248
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Dav_Predusk_12m_1,0.002602068
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_13m_1,0.000808762
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_13m_2,0.000631217
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_5m_1,0.001230449
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_5m_2,0.001484744
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_60m_1,0.000960727
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_60m_2,0.000879747
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_Far_60m_3,0.000718442
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_100m_1,0.000142135
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_100m_2,8.26E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_100m_3,0.000119637
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_26m_1,0.002111203
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_26m_2,0.002585401
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_5m_1,0.00316611
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Dawn_5m_2,0.00479959
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_100m_2,3.51E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_100m_3,0.00011842
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_5m_1,0.001026542
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_5m_2,0.000614637
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_7m_1,0.000413973
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_MO_Night_7m_2,0.000677499
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_100m_1,8.39E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_100m_2,8.12E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_100m_3,8.84E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_45m_1,0.000738552
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_45m_2,0.000681938
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_5m_1,0.001316414
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dawn_5m_2,0.002060991
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_100m_1,3.35E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_100m_2,6.78E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_100m_3,4.32E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_28m_1,0.00071514
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_28m_2,0.002222762
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_5m_1,0.000991919
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Day_5m_2,0.001549225
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_10m_1,0.000489968
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_10m_2,0.000695616
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_5m_1,0.000481199
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_5m_2,0.000472384
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_70m_1,0.001391373
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_70m_2,0.000892755
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Dusk_70m_3,0.000477812
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_100m_2,0.001056199
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_100m_3,0.001655997
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_15m_1,0.000128517
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_15m_2,0.000169399
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_5m_1,0.000535153
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PB_Night_5m_2,0.000452483
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_100m_1,0.000200127
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_100m_2,0.000566475
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_100m_3,0.000479441
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_10m_1,0.000557597
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_10m_2,0.000549308
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dawn_5m_1,0.000441313
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_10m_1,0.000845166
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_10m_2,0.000425996
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_5m_1,0.00041302
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_5m_2,0.000426747
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_75m_1,0.000417912
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_75m_2,0.000506117
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_PS_Dusk_75m_3,0.000145019
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_100m_1,2.35E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_100m_2,7.52E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_100m_3,0.000961797
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_11m_1,0.000172849
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_11m_2,0.000300477
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dawn_5m_1,0.001062499
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_100m_1,5.72E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_100m_2,0.000140683
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_100m_3,0.00018062
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_10m_1,0.000101442
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_10m_2,0.000396699
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_5m_1,0.00026507
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Day_5m_2,0.000313662
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_100m_1,1.89E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_100m_2,0
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_100m_3,5.37E-05
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_50m_1,0.000619449
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_50m_2,0.000703773
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_5m_1,0.000473519
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Dusk_5m_2,0.000295176
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_100m_1,0.000231824
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_100m_2,0.000308423
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_100m_3,0.000287326
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_23m_1,0.000237756
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_23m_2,0.000529333
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_5m_1,0.000748018
Dictyochophyceae,Dictyochophyceae,CN19_Nisk_SM_Night_5m_2,0.000572401
Dictyochophyceae,Dictyochophyceae,Lasker18Sc122_17_D0057,0.002562275
Dictyochophyceae,Dictyochophyceae,Lasker18Sc122_19_D0058,0.002607718
Dictyochophyceae,Dictyochophyceae,Lasker18Sc122_3_D0052,1.85E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc122_5_D0053,0.000115267
Dictyochophyceae,Dictyochophyceae,Lasker18Sc123_17_D0068,5.97E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc123_19_D0069,5.39E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc123_3_D0063,0.00017178
Dictyochophyceae,Dictyochophyceae,Lasker18Sc123_5_D0064,0.000488281
Dictyochophyceae,Dictyochophyceae,Lasker18Sc124_17_D0078,0.007935077
Dictyochophyceae,Dictyochophyceae,Lasker18Sc124_19_D0079,0.007298495
Dictyochophyceae,Dictyochophyceae,Lasker18Sc124_3_D0073,8.29E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc124_5_D0074,4.50E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc126_17_D0090,0.000211489
Dictyochophyceae,Dictyochophyceae,Lasker18Sc126_3_D0085,1.42E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc126_5_D0086,1.68E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc127_17_D0100,5.70E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc127_19_D0101,0.000325687
Dictyochophyceae,Dictyochophyceae,Lasker18Sc127_3_D0095,7.02E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc127_5_D0096,0
Dictyochophyceae,Dictyochophyceae,Lasker18Sc128_16_D0110,0.001204439
Dictyochophyceae,Dictyochophyceae,Lasker18Sc128_19_D0111,0.000779379
Dictyochophyceae,Dictyochophyceae,Lasker18Sc128_3_D0105,3.16E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc128_7_D0107,1.26E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc129_17_D0121,0.000638759
Dictyochophyceae,Dictyochophyceae,Lasker18Sc129_19_D0122,0.000451834
Dictyochophyceae,Dictyochophyceae,Lasker18Sc129_3_D0116,0.000166676
Dictyochophyceae,Dictyochophyceae,Lasker18Sc129_5_D0117,0.000274596
Dictyochophyceae,Dictyochophyceae,Lasker18Sc130_17_D0132,0.000990192
Dictyochophyceae,Dictyochophyceae,Lasker18Sc130_19_D0133,0.000851916
Dictyochophyceae,Dictyochophyceae,Lasker18Sc130_3_D0127,0.000534741
Dictyochophyceae,Dictyochophyceae,Lasker18Sc130_5_D0128,0.000857909
Dictyochophyceae,Dictyochophyceae,Lasker18Sc132_17_D0142,0.001707461
Dictyochophyceae,Dictyochophyceae,Lasker18Sc132_19_D0143,0.002099654
Dictyochophyceae,Dictyochophyceae,Lasker18Sc132_3_D0137,0.000341481
Dictyochophyceae,Dictyochophyceae,Lasker18Sc132_5_D0138,0.00033814
Dictyochophyceae,Dictyochophyceae,Lasker18Sc133_17_D0152,0.000112933
Dictyochophyceae,Dictyochophyceae,Lasker18Sc133_19_D0153,0.000189668
Dictyochophyceae,Dictyochophyceae,Lasker18Sc133_3_D0147,0.00042577
Dictyochophyceae,Dictyochophyceae,Lasker18Sc133_5_D0148,0.000188664
Dictyochophyceae,Dictyochophyceae,Lasker18Sc134_17_D0163,0.006047222
Dictyochophyceae,Dictyochophyceae,Lasker18Sc134_19_D0164,0.00274014
Dictyochophyceae,Dictyochophyceae,Lasker18Sc134_3_D0158,0.00081582
Dictyochophyceae,Dictyochophyceae,Lasker18Sc134_5_D0159,0.000747362
Dictyochophyceae,Dictyochophyceae,Lasker18Sc135_17_D0173,7.34E-05
Dictyochophyceae,Dictyochophyceae,Lasker18Sc135_19_D0174,0.000165061
Dictyochophyceae,Dictyochophyceae,Lasker18Sc158_17_D0275,0.00054357
Dictyochophyceae,Dictyochophyceae,Lasker18Sc158_19_D0276,0.00032797
Dictyochophyceae,Dictyochophyceae,Lasker18Sc158_3_D0270,0.000530524
Dictyochophyceae,Dictyochophyceae,Lasker18Sc158_5_D0271,0.000932103
Dinophyceae,Dinophyceae,CN18FESPkoa_SC24,0.249755029
Dinophyceae,Dinophyceae,CN18FESPkoa_SC26,0.163691284
Dinophyceae,Dinophyceae,CN18FESPkoa_SC29,0.163746894
Dinophyceae,Dinophyceae,CN18FESPkoa_SC30,0.182747379
Dinophyceae,Dinophyceae,CN18FESPkoa_SC31,0.335458167
Dinophyceae,Dinophyceae,CN18FESPkoa_SC32,0.345583128
Dinophyceae,Dinophyceae,CN18FESPkoa_SC34,0.355780774
Dinophyceae,Dinophyceae,CN18FESPkoa_SC35,0.344731624
Dinophyceae,Dinophyceae,CN18FESPkoa_SC37,0.273518308
Dinophyceae,Dinophyceae,CN18FESPkoa_SC40,0.209226599
Dinophyceae,Dinophyceae,CN18FESPkoa_SC41,0.310393772
Dinophyceae,Dinophyceae,CN18FESPkoa_SC43,0.315603706
Dinophyceae,Dinophyceae,CN18FESPkoa_SC44,0.360838642
Dinophyceae,Dinophyceae,CN18FESPkoa_SC46,0.418702548
Dinophyceae,Dinophyceae,CN18FESPkoa_SC47,0.357247734
Dinophyceae,Dinophyceae,CN18FESPkoa_SC49,0.289488188
Dinophyceae,Dinophyceae,CN18FESPkoa_SC52,0.275415775
Dinophyceae,Dinophyceae,CN18FESPkoa_SC53,0.323944925
Dinophyceae,Dinophyceae,CN18FESPkoa_SC55,0.370096827
Dinophyceae,Dinophyceae,CN18FESPkoa_SC56,0.340568519
Dinophyceae,Dinophyceae,CN18FESPkoa_SC57,0.349580014
Dinophyceae,Dinophyceae,CN18FESPkoa_SC58,0.339148936
Dinophyceae,Dinophyceae,CN18Fc12_8_eDNA,0.304285049
Dinophyceae,Dinophyceae,CN18Fc19_5_eDNA,0.455625322
Dinophyceae,Dinophyceae,CN18Fc21_6_eDNA,0.244669924
Dinophyceae,Dinophyceae,CN18Fc22_6_eDNA,0.291997471
Dinophyceae,Dinophyceae,CN18Fc24_6_eDNA,0.577727678
Dinophyceae,Dinophyceae,CN18Fc25_5_eDNA,0.635438407
Dinophyceae,Dinophyceae,CN18Fc27_4_eDNA,0.339478094
Dinophyceae,Dinophyceae,CN18Fc29_6_eDNA,0.237710742
Dinophyceae,Dinophyceae,CN18Fc30_4_eDNA,0.246809535
Dinophyceae,Dinophyceae,CN18Fc32_4_eDNA,0.382508943
Dinophyceae,Dinophyceae,CN18Fc33_5_eDNA,0.270344784
Dinophyceae,Dinophyceae,CN18Fc35_5_eDNA,0.334898449
Dinophyceae,Dinophyceae,CN18Fc36_6_eDNA,0.151043418
Dinophyceae,Dinophyceae,CN18Fc38_5_eDNA,0.230925295
Dinophyceae,Dinophyceae,CN18Fc40_6_eDNA,0.256816545
Dinophyceae,Dinophyceae,CN18Fc41_6_eDNA,0.218725205
Dinophyceae,Dinophyceae,CN18Fc43_5_eDNA,0.290726052
Dinophyceae,Dinophyceae,CN18Fc44_8_eDNA,0.375941011
Dinophyceae,Dinophyceae,CN18Fc46_8_eDNA,0.124050027
Dinophyceae,Dinophyceae,CN18Fc47_6_eDNA,0.177348283
Dinophyceae,Dinophyceae,CN18Fc49_6_eDNA,0.2200489
Dinophyceae,Dinophyceae,CN18Fc51_5_eDNA,0.304265299
Dinophyceae,Dinophyceae,CN18SESPkoa_SC36,0.275343544
Dinophyceae,Dinophyceae,CN18SESPkoa_SC37,0.429906542
Dinophyceae,Dinophyceae,CN18SESPkoa_SC39,0.311442146
Dinophyceae,Dinophyceae,CN18SESPkoa_SC40,0.381247615
Dinophyceae,Dinophyceae,CN18SESPkoa_SC41,0.392360592
Dinophyceae,Dinophyceae,CN18SESPkoa_SC44,0.424407164
Dinophyceae,Dinophyceae,CN18SESPkoa_SC45,0.375629044
Dinophyceae,Dinophyceae,CN18SESPkoa_SC47,0.364695088
Dinophyceae,Dinophyceae,CN18SESPkoa_SC49,0.38431597
Dinophyceae,Dinophyceae,CN18Sc09_2_eDNA,0.399253541
Dinophyceae,Dinophyceae,CN18Sc10_2_eDNA,0.414118955
Dinophyceae,Dinophyceae,CN18Sc14_2_eDNA,0.424186213
Dinophyceae,Dinophyceae,CN18Sc14_8_eDNA,0.337701295
Dinophyceae,Dinophyceae,CN18Sc15_2_eDNA,0.389397104
Dinophyceae,Dinophyceae,CN18Sc15_8_eDNA,0.40793072
Dinophyceae,Dinophyceae,CN18Sc18_2_eDNA,0.383145886
Dinophyceae,Dinophyceae,CN18Sc18_8_eDNA,0.416322156
Dinophyceae,Dinophyceae,CN18Sc27_2_eDNA,0.44517131
Dinophyceae,Dinophyceae,CN18Sc27_8_eDNA,0.327535059
Dinophyceae,Dinophyceae,CN19_Buck1_SN_0m_1,0.284146369
Dinophyceae,Dinophyceae,CN19_Buck1_SN_0m_2,0.226197539
Dinophyceae,Dinophyceae,CN19_Buck2_SN_0m_1,0.41730844
Dinophyceae,Dinophyceae,CN19_Buck2_SN_0m_2,0.27244612
Dinophyceae,Dinophyceae,CN19_Buck3_SN_0m_1,0.229832874
Dinophyceae,Dinophyceae,CN19_Buck4_SM_Night_0m_1,0.216816823
Dinophyceae,Dinophyceae,CN19_Buck4_SM_Night_0m_2,0.206929729
Dinophyceae,Dinophyceae,CN19_Buck5_0m_1,0.170730111
Dinophyceae,Dinophyceae,CN19_Buck5_0m_2,0.15343856
Dinophyceae,Dinophyceae,CN19_Buck6_Dav_Night_0m_1,0.243025948
Dinophyceae,Dinophyceae,CN19_Buck6_Dav_Night_0m_2,0.257055707
Dinophyceae,Dinophyceae,CN19_Nisk_Dav_Dawn_100m_1,0.393462116
Dinophyceae,Dinophyceae,CN19_Nisk_Dav_Dawn_100m_2,0.387864579
Dinophyceae,Dinophyceae,CN19_Nisk_Dav_Dawn_100m_3,0.2390625
Dinophyceae,Dinophyceae,CN19_Nisk_Dav_Dawn_27m_1,0.330375177
